,time,A_bid,A_ask,B_bid,B_ask
845,1611448523.4993227,86.30000000000001,86.9,86.5,87.10000000000001
846,1611448523.5494795,86.30000000000001,86.9,86.5,87.10000000000001
847,1611448523.5996432,86.30000000000001,86.9,86.5,87.10000000000001
848,1611448523.6498206,86.30000000000001,86.9,86.5,87.10000000000001
849,1611448523.6999972,86.30000000000001,86.9,86.5,87.10000000000001
850,1611448523.7501407,86.30000000000001,86.9,86.5,87.10000000000001
851,1611448523.8003118,86.30000000000001,86.9,86.5,87.10000000000001
852,1611448523.850492,86.30000000000001,86.9,86.5,87.10000000000001
853,1611448523.9006543,86.30000000000001,86.9,86.5,87.10000000000001
854,1611448523.9508402,86.30000000000001,86.9,86.5,87.10000000000001
855,1611448524.0010352,86.30000000000001,86.9,86.5,87.10000000000001
856,1611448524.091053,86.30000000000001,86.9,86.5,87.30000000000001
857,1611448524.141233,86.30000000000001,86.9,86.5,87.10000000000001
858,1611448524.1914392,86.30000000000001,86.9,86.5,87.10000000000001
859,1611448524.3185918,86.10000000000001,86.7,86.5,87.10000000000001
860,1611448524.368792,86.10000000000001,86.7,86.5,87.10000000000001
861,1611448524.4189281,86.10000000000001,86.7,86.5,87.10000000000001
862,1611448524.4690952,86.10000000000001,86.7,86.5,87.10000000000001
863,1611448524.5193021,86.10000000000001,86.7,86.5,87.10000000000001
864,1611448524.569504,86.10000000000001,86.7,86.5,87.10000000000001
865,1611448524.6197019,86.10000000000001,86.7,86.5,87.10000000000001
866,1611448524.6698983,86.10000000000001,86.7,86.5,87.10000000000001
867,1611448524.7200792,86.10000000000001,86.7,86.5,87.10000000000001
868,1611448524.7702932,86.10000000000001,86.7,86.5,87.10000000000001
869,1611448524.8204176,86.10000000000001,86.7,86.5,87.10000000000001
870,1611448524.8706236,86.10000000000001,86.7,86.5,87.10000000000001
871,1611448524.920753,86.10000000000001,86.7,86.5,87.10000000000001
872,1611448524.9709663,86.10000000000001,86.7,86.5,87.10000000000001
873,1611448525.021371,86.10000000000001,86.7,86.5,87.10000000000001
874,1611448525.0715718,86.10000000000001,86.7,86.5,87.10000000000001
875,1611448525.1217113,86.10000000000001,86.7,86.5,87.10000000000001
876,1611448525.1719193,86.10000000000001,86.7,86.5,87.10000000000001
877,1611448525.2220697,86.10000000000001,86.7,86.5,87.10000000000001
878,1611448525.2722998,86.10000000000001,86.7,86.5,87.10000000000001
879,1611448525.3224459,86.10000000000001,86.7,86.5,87.10000000000001
880,1611448525.3726609,86.10000000000001,86.7,86.5,87.10000000000001
881,1611448525.422796,86.10000000000001,86.7,86.5,87.10000000000001
882,1611448525.4729881,86.10000000000001,86.7,86.5,87.10000000000001
883,1611448525.5231583,86.10000000000001,86.7,86.5,87.10000000000001
884,1611448525.573344,86.10000000000001,86.7,86.5,87.10000000000001
885,1611448525.6237483,86.10000000000001,86.7,86.5,87.10000000000001
886,1611448525.673955,86.10000000000001,86.7,86.5,87.10000000000001
887,1611448525.8318658,86.2,86.80000000000001,86.5,87.10000000000001
888,1611448525.8820589,86.2,86.80000000000001,86.5,87.10000000000001
889,1611448525.9321983,86.2,86.80000000000001,86.5,87.10000000000001
890,1611448525.9823968,86.2,86.80000000000001,86.5,87.10000000000001
891,1611448526.0325768,86.2,86.80000000000001,86.5,87.10000000000001
892,1611448526.0827646,86.2,86.80000000000001,86.5,87.10000000000001
893,1611448526.1329067,86.2,86.80000000000001,86.5,87.10000000000001
894,1611448526.1831264,86.2,86.80000000000001,86.5,87.10000000000001
895,1611448526.2332997,86.2,86.80000000000001,86.5,87.10000000000001
896,1611448526.2834716,86.2,86.80000000000001,86.5,87.10000000000001
897,1611448526.3336315,86.2,86.80000000000001,86.5,87.10000000000001
898,1611448526.3837826,86.2,86.80000000000001,86.5,87.10000000000001
899,1611448526.4339206,86.2,86.80000000000001,86.5,87.10000000000001
900,1611448526.4840908,86.2,86.80000000000001,86.5,87.10000000000001
901,1611448526.534254,86.2,86.80000000000001,86.5,87.10000000000001
902,1611448526.5844388,86.2,86.80000000000001,86.5,87.10000000000001
903,1611448526.634572,86.2,86.80000000000001,86.5,87.10000000000001
904,1611448526.6847599,86.2,86.80000000000001,86.5,87.10000000000001
905,1611448526.7349112,86.2,86.80000000000001,86.5,87.10000000000001
906,1611448526.7851024,86.2,86.80000000000001,86.5,87.10000000000001
907,1611448526.8352358,86.2,86.80000000000001,86.5,87.10000000000001
908,1611448526.8854265,86.2,86.80000000000001,86.5,87.10000000000001
909,1611448526.9356,86.2,86.80000000000001,86.5,87.10000000000001
910,1611448526.9857838,86.2,86.80000000000001,86.5,87.10000000000001
911,1611448527.0359254,86.2,86.80000000000001,86.5,87.10000000000001
912,1611448527.0861137,86.2,86.80000000000001,86.5,87.10000000000001
913,1611448527.1363306,86.2,86.80000000000001,86.5,87.10000000000001
914,1611448527.1865275,86.2,86.80000000000001,86.5,87.10000000000001
915,1611448527.3235188,86.2,86.80000000000001,86.5,87.10000000000001
916,1611448527.3737042,86.2,86.80000000000001,86.5,87.10000000000001
917,1611448527.4238832,86.2,86.80000000000001,86.5,87.10000000000001
918,1611448527.4740634,86.2,86.80000000000001,86.5,87.10000000000001
919,1611448527.5242548,86.2,86.80000000000001,86.5,87.10000000000001
920,1611448527.5744336,86.2,86.80000000000001,86.5,87.10000000000001
921,1611448527.6246488,86.2,86.80000000000001,86.5,87.10000000000001
922,1611448527.6748362,86.2,86.80000000000001,86.5,87.10000000000001
923,1611448527.7249928,86.2,86.80000000000001,86.5,87.10000000000001
924,1611448527.7751656,86.2,86.80000000000001,86.5,87.10000000000001
925,1611448527.8253245,86.2,86.80000000000001,86.5,87.10000000000001
926,1611448527.875509,86.2,86.80000000000001,86.5,87.10000000000001
927,1611448527.9256833,86.2,86.80000000000001,86.5,87.10000000000001
928,1611448527.9758701,86.2,86.80000000000001,86.5,87.10000000000001
929,1611448528.0260935,86.2,86.80000000000001,86.5,87.10000000000001
930,1611448528.0763328,86.2,86.80000000000001,86.5,87.10000000000001
931,1611448528.193254,86.2,86.80000000000001,86.60000000000001,87.4
932,1611448528.2434332,86.2,86.80000000000001,86.60000000000001,87.2
933,1611448528.2935936,86.2,86.80000000000001,86.60000000000001,87.2
934,1611448528.3437555,86.2,86.80000000000001,86.60000000000001,87.2
935,1611448528.3939319,86.2,86.80000000000001,86.60000000000001,87.2
936,1611448528.4441082,86.2,86.80000000000001,86.60000000000001,87.2
937,1611448528.4943025,86.2,86.80000000000001,86.60000000000001,87.2
938,1611448528.5444872,86.2,86.80000000000001,86.60000000000001,87.2
939,1611448528.5946887,86.2,86.80000000000001,86.60000000000001,87.2
940,1611448528.6448786,86.2,86.80000000000001,86.60000000000001,87.2
941,1611448528.695079,86.2,86.80000000000001,86.60000000000001,87.2
942,1611448528.8185449,86.2,86.9,86.60000000000001,87.2
943,1611448528.8687122,86.2,86.9,86.60000000000001,87.2
944,1611448528.9190016,86.2,86.9,86.60000000000001,87.2
945,1611448528.9691925,86.2,86.9,86.60000000000001,87.2
946,1611448529.01936,86.2,86.9,86.60000000000001,87.2
947,1611448529.069519,86.2,86.9,86.60000000000001,87.2
948,1611448529.1197653,86.2,86.9,86.60000000000001,87.2
949,1611448529.1699553,86.2,86.9,86.60000000000001,87.2
950,1611448529.220142,86.2,86.9,86.60000000000001,87.2
951,1611448529.2703123,86.2,86.9,86.60000000000001,87.2
952,1611448529.320497,86.2,86.9,86.60000000000001,87.2
953,1611448529.3707466,86.2,86.9,86.60000000000001,87.2
954,1611448529.4209323,86.2,86.9,86.60000000000001,87.2
955,1611448529.4710865,86.2,86.9,86.60000000000001,87.2
956,1611448529.5212696,86.2,86.9,86.60000000000001,87.2
957,1611448529.5717177,86.2,86.9,86.60000000000001,87.2
958,1611448529.6219056,86.2,86.9,86.60000000000001,87.2
959,1611448529.6720338,86.2,86.9,86.60000000000001,87.2
960,1611448529.7222,86.2,86.9,86.60000000000001,87.2
961,1611448529.77243,86.2,86.9,86.60000000000001,87.2
962,1611448529.822626,86.2,86.9,86.60000000000001,87.2
963,1611448529.8727515,86.2,86.9,86.60000000000001,87.2
964,1611448529.9229374,86.2,86.9,86.60000000000001,87.2
965,1611448529.9730601,86.2,86.9,86.60000000000001,87.2
966,1611448530.0232556,86.2,86.9,86.60000000000001,87.2
967,1611448530.0734992,86.2,86.9,86.60000000000001,87.2
968,1611448530.1236885,86.2,86.9,86.60000000000001,87.2
969,1611448530.173846,86.2,86.9,86.60000000000001,87.2
970,1611448530.2833526,86.30000000000001,86.9,86.80000000000001,87.10000000000001
971,1611448530.3335202,86.30000000000001,86.9,86.80000000000001,87.10000000000001
972,1611448530.383713,86.30000000000001,86.9,86.80000000000001,87.10000000000001
973,1611448530.4338567,86.30000000000001,86.9,86.80000000000001,87.10000000000001
974,1611448530.483994,86.30000000000001,86.9,86.80000000000001,87.10000000000001
975,1611448530.5341911,86.30000000000001,86.9,86.80000000000001,87.10000000000001
976,1611448530.5844264,86.30000000000001,86.9,86.80000000000001,87.10000000000001
977,1611448530.6345947,86.30000000000001,86.9,86.80000000000001,87.10000000000001
978,1611448530.6847577,86.30000000000001,86.9,86.80000000000001,87.10000000000001
979,1611448530.7349837,86.30000000000001,86.9,86.80000000000001,87.10000000000001
980,1611448530.7851634,86.30000000000001,86.9,86.80000000000001,87.10000000000001
981,1611448530.8353593,86.30000000000001,86.9,86.80000000000001,87.10000000000001
982,1611448530.8855376,86.30000000000001,86.9,86.80000000000001,87.10000000000001
983,1611448530.9357893,86.30000000000001,86.9,86.80000000000001,87.10000000000001
984,1611448530.9859679,86.30000000000001,86.9,86.80000000000001,87.10000000000001
985,1611448531.0361738,86.30000000000001,86.9,86.80000000000001,87.10000000000001
986,1611448531.0864096,86.30000000000001,86.9,86.80000000000001,87.10000000000001
987,1611448531.1367116,86.30000000000001,86.9,86.80000000000001,87.10000000000001
988,1611448531.1869102,86.30000000000001,86.9,86.80000000000001,87.10000000000001
989,1611448531.2371562,86.30000000000001,86.9,86.80000000000001,87.10000000000001
990,1611448531.2873335,86.30000000000001,86.9,86.80000000000001,87.10000000000001
991,1611448531.3375332,86.30000000000001,86.9,86.80000000000001,87.10000000000001
992,1611448531.3877282,86.30000000000001,86.9,86.80000000000001,87.10000000000001
993,1611448531.437923,86.30000000000001,86.9,86.80000000000001,87.10000000000001
994,1611448531.488095,86.30000000000001,86.9,86.80000000000001,87.10000000000001
995,1611448531.5382729,86.30000000000001,86.9,86.80000000000001,87.10000000000001
996,1611448531.5884593,86.30000000000001,86.9,86.80000000000001,87.10000000000001
997,1611448531.6386578,86.30000000000001,86.9,86.80000000000001,87.10000000000001
998,1611448531.6888459,86.30000000000001,86.9,86.80000000000001,87.10000000000001
999,1611448531.8203018,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1000,1611448531.8704941,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1001,1611448531.920678,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1002,1611448531.970858,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1003,1611448532.0210474,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1004,1611448532.0712347,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1005,1611448532.1214223,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1006,1611448532.1716146,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1007,1611448532.221792,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1008,1611448532.2719803,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1009,1611448532.322164,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1010,1611448532.3723383,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1011,1611448532.4225187,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1012,1611448532.4726882,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1013,1611448532.5229475,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1014,1611448532.573135,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1015,1611448532.6233115,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1016,1611448532.6734757,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1017,1611448532.7236567,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1018,1611448532.7738347,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1019,1611448532.8240948,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1020,1611448532.8742552,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1021,1611448532.924434,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1022,1611448532.9746232,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1023,1611448533.0247722,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1024,1611448533.0749516,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1025,1611448533.1251223,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1026,1611448533.175309,86.2,86.80000000000001,86.80000000000001,87.10000000000001
1027,1611448533.283357,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1028,1611448533.333539,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1029,1611448533.3837454,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1030,1611448533.433892,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1031,1611448533.484038,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1032,1611448533.5342224,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1033,1611448533.5844343,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1034,1611448533.634617,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1035,1611448533.684824,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1036,1611448533.7350225,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1037,1611448533.785192,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1038,1611448533.8353913,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1039,1611448533.8855984,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1040,1611448533.9357934,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1041,1611448533.9860408,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1042,1611448534.0362718,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1043,1611448534.086473,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1044,1611448534.1367078,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1045,1611448534.1869197,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1046,1611448534.2371733,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1047,1611448534.2873871,86.30000000000001,87.0,86.80000000000001,87.10000000000001
1048,1611448534.3375607,86.30000000000001,87.0,86.5,87.10000000000001
1049,1611448534.3877537,86.30000000000001,87.0,86.7,87.10000000000001
1050,1611448534.438016,86.30000000000001,87.0,86.7,87.10000000000001
1051,1611448534.4882102,86.30000000000001,87.0,86.7,87.10000000000001
1052,1611448534.5385506,86.30000000000001,87.0,86.7,87.10000000000001
1053,1611448534.588715,86.30000000000001,87.0,86.7,87.10000000000001
1054,1611448534.6389165,86.30000000000001,87.0,86.7,87.10000000000001
1055,1611448534.689097,86.30000000000001,87.0,86.7,87.10000000000001
1056,1611448534.798991,86.4,87.0,86.7,87.10000000000001
1057,1611448534.8491764,86.4,87.0,86.7,87.10000000000001
1058,1611448534.899338,86.4,87.0,86.7,87.10000000000001
1059,1611448534.9494944,86.4,87.0,86.7,87.10000000000001
1060,1611448534.9996839,86.4,87.0,86.7,87.10000000000001
1061,1611448535.0498817,86.4,87.0,86.7,87.10000000000001
1062,1611448535.1000772,86.4,87.0,86.7,87.10000000000001
1063,1611448535.1502638,86.4,87.0,86.7,87.10000000000001
1064,1611448535.200467,86.4,87.0,86.7,87.10000000000001
1065,1611448535.2506673,86.4,87.0,86.7,87.10000000000001
1066,1611448535.3008716,86.4,87.0,86.7,87.10000000000001
1067,1611448535.3510728,86.4,87.0,86.7,87.10000000000001
1068,1611448535.4012725,86.4,87.0,86.7,87.10000000000001
1069,1611448535.4514604,86.4,87.0,86.7,87.10000000000001
1070,1611448535.5016146,86.4,87.0,86.7,87.10000000000001
1071,1611448535.5518205,86.4,87.0,86.7,87.10000000000001
1072,1611448535.6020172,86.4,87.0,86.7,87.10000000000001
1073,1611448535.6522658,86.4,87.0,86.7,87.10000000000001
1074,1611448535.7025049,86.4,87.0,86.7,87.10000000000001
1075,1611448535.7527075,86.4,87.0,86.7,87.10000000000001
1076,1611448535.8029163,86.4,87.0,86.7,87.10000000000001
1077,1611448535.8532135,86.4,87.0,86.7,87.10000000000001
1078,1611448535.903386,86.4,87.0,86.7,87.10000000000001
1079,1611448535.9535432,86.4,87.0,86.7,87.10000000000001
1080,1611448536.0037477,86.4,87.0,86.7,87.10000000000001
1081,1611448536.0539224,86.4,87.0,86.7,87.10000000000001
1082,1611448536.1041317,86.4,87.0,86.7,87.10000000000001
1083,1611448536.1543968,86.4,87.0,86.7,87.10000000000001
1084,1611448536.2046113,86.4,87.0,86.7,87.10000000000001
1085,1611448536.2875288,86.2,86.80000000000001,86.7,87.10000000000001
1086,1611448536.3377213,86.2,86.80000000000001,86.7,87.10000000000001
1087,1611448536.3879144,86.2,86.80000000000001,86.7,87.10000000000001
1088,1611448536.4381058,86.2,86.80000000000001,86.7,87.10000000000001
1089,1611448536.4882827,86.2,86.80000000000001,86.7,87.10000000000001
1090,1611448536.538465,86.2,86.80000000000001,86.7,87.10000000000001
1091,1611448536.5886476,86.2,86.80000000000001,86.7,87.10000000000001
1092,1611448536.638813,86.2,86.80000000000001,86.7,87.10000000000001
1093,1611448536.6889887,86.2,86.80000000000001,86.7,87.10000000000001
1094,1611448536.7391577,86.2,86.80000000000001,86.7,87.10000000000001
1095,1611448536.7893453,86.2,86.80000000000001,86.7,87.10000000000001
1096,1611448536.8395238,86.2,86.80000000000001,86.7,87.10000000000001
1097,1611448536.8897016,86.2,86.80000000000001,86.7,87.10000000000001
1098,1611448536.9398873,86.2,86.80000000000001,86.7,87.10000000000001
1099,1611448536.9900756,86.2,86.80000000000001,86.7,87.10000000000001
1100,1611448537.0404296,86.2,86.80000000000001,86.7,87.10000000000001
1101,1611448537.090614,86.2,86.80000000000001,86.7,87.10000000000001
1102,1611448537.1407943,86.2,86.80000000000001,86.7,87.10000000000001
1103,1611448537.190985,86.2,86.80000000000001,86.7,87.10000000000001
1104,1611448537.2411668,86.2,86.80000000000001,86.7,87.10000000000001
1105,1611448537.2913358,86.2,86.80000000000001,86.7,87.10000000000001
1106,1611448537.3415294,86.2,86.80000000000001,86.7,87.10000000000001
1107,1611448537.3917336,86.2,86.80000000000001,86.7,87.10000000000001
1108,1611448537.4419167,86.2,86.80000000000001,86.7,87.10000000000001
1109,1611448537.4921021,86.2,86.80000000000001,86.7,87.10000000000001
1110,1611448537.5423274,86.2,86.80000000000001,86.7,87.10000000000001
1111,1611448537.5925756,86.2,86.80000000000001,86.7,87.10000000000001
1112,1611448537.6427586,86.2,86.80000000000001,86.7,87.10000000000001
1113,1611448537.6929533,86.2,86.80000000000001,86.7,87.10000000000001
1114,1611448537.748077,85.9,86.5,86.7,87.10000000000001
1115,1611448537.79828,85.9,86.5,86.5,87.10000000000001
1116,1611448537.8484783,85.9,86.5,86.5,87.10000000000001
1117,1611448537.8986332,85.9,86.5,86.5,87.10000000000001
1118,1611448537.948839,85.9,86.5,86.5,87.10000000000001
1119,1611448537.9990335,85.9,86.5,86.5,87.10000000000001
1120,1611448538.0492458,85.9,86.5,86.5,87.10000000000001
1121,1611448538.0994592,85.9,86.5,86.5,87.10000000000001
1122,1611448538.1496475,85.9,86.5,86.5,87.10000000000001
1123,1611448538.199808,85.9,86.5,86.5,87.10000000000001
1124,1611448538.2499979,85.9,86.5,86.5,87.10000000000001
1125,1611448538.3001802,85.9,86.5,86.5,87.10000000000001
1126,1611448538.3504229,85.9,86.5,86.5,87.10000000000001
1127,1611448538.4005945,85.9,86.5,86.5,87.10000000000001
1128,1611448538.4507916,85.9,86.5,86.5,87.10000000000001
1129,1611448538.500983,85.9,86.5,86.5,86.9
1130,1611448538.5511677,85.9,86.5,86.5,86.9
1131,1611448538.601351,85.9,86.5,86.5,86.9
1132,1611448538.6515384,85.9,86.5,86.5,86.9
1133,1611448538.7017398,85.9,86.5,86.5,86.9
1134,1611448538.751928,85.9,86.5,86.5,86.9
1135,1611448538.8021238,85.9,86.5,86.5,86.9
1136,1611448538.8523068,85.9,86.5,86.5,86.9
1137,1611448538.902494,85.9,86.5,86.5,86.9
1138,1611448538.9526896,85.9,86.5,86.5,86.9
1139,1611448539.0045652,85.9,86.5,86.5,86.7
1140,1611448539.0547638,85.9,86.5,86.5,86.7
1141,1611448539.1049738,85.9,86.5,86.5,86.7
1142,1611448539.1551664,85.9,86.5,86.5,86.7
1143,1611448539.205358,85.9,86.5,86.5,86.7
1144,1611448539.326983,86.0,86.7,86.5,86.7
1145,1611448539.377157,86.0,86.7,86.5,86.7
1146,1611448539.4273586,86.0,86.7,86.5,86.9
1147,1611448539.4775763,86.0,86.7,86.5,86.9
1148,1611448539.5277712,86.0,86.7,86.5,86.9
1149,1611448539.5779607,86.0,86.7,86.5,86.9
1150,1611448539.6281388,86.0,86.7,86.5,86.9
1151,1611448539.678339,86.0,86.7,86.5,86.9
1152,1611448539.7285159,86.0,86.7,86.5,86.9
1153,1611448539.778749,86.0,86.7,86.5,86.9
1154,1611448539.8289466,86.0,86.7,86.5,86.9
1155,1611448539.879142,86.0,86.7,86.5,86.9
1156,1611448539.929333,86.0,86.7,86.5,86.9
1157,1611448539.9795277,86.0,86.7,86.5,86.9
1158,1611448540.0297346,86.0,86.7,86.5,86.9
1159,1611448540.0799322,86.0,86.7,86.5,86.9
1160,1611448540.1301365,86.0,86.7,86.5,86.9
1161,1611448540.1803377,86.0,86.7,86.5,86.9
1162,1611448540.2305334,86.0,86.7,86.5,86.9
1163,1611448540.2807364,86.0,86.7,86.5,86.9
1164,1611448540.3309052,86.0,86.7,86.5,86.9
1165,1611448540.3811083,86.0,86.7,86.5,86.9
1166,1611448540.4313152,86.0,86.7,86.5,86.9
1167,1611448540.481734,86.0,86.7,86.5,86.9
1168,1611448540.531924,86.0,86.7,86.5,86.9
1169,1611448540.5821137,86.0,86.7,86.7,86.9
1170,1611448540.6322968,86.0,86.7,86.7,86.9
1171,1611448540.6825025,86.0,86.7,86.7,86.9
1172,1611448540.8325858,85.9,86.5,86.7,86.9
1173,1611448540.8827734,85.9,86.5,86.5,86.9
1174,1611448540.9329786,85.9,86.5,86.5,86.9
1175,1611448540.9831555,85.9,86.5,86.5,86.7
1176,1611448541.033329,85.9,86.5,86.5,86.7
1177,1611448541.0835247,85.9,86.5,86.5,86.7
1178,1611448541.1336968,85.9,86.5,86.5,86.7
1179,1611448541.1838892,85.9,86.5,86.5,86.7
1180,1611448541.234066,85.9,86.5,86.5,86.7
1181,1611448541.2842834,85.9,86.5,86.5,86.7
1182,1611448541.3344617,85.9,86.5,86.5,86.7
1183,1611448541.3846717,85.9,86.5,86.5,86.7
1184,1611448541.4348655,85.9,86.5,86.5,86.7
1185,1611448541.4851222,85.9,86.5,86.5,86.7
1186,1611448541.5353162,85.9,86.5,86.5,86.7
1187,1611448541.5855157,85.9,86.5,86.5,86.7
1188,1611448541.635707,85.9,86.5,86.5,86.7
1189,1611448541.6859095,85.9,86.5,86.5,86.7
1190,1611448541.7360995,85.9,86.5,86.5,86.9
1191,1611448541.786383,85.9,86.5,86.5,86.9
1192,1611448541.836563,85.9,86.5,86.5,86.7
1193,1611448541.8867648,85.9,86.5,86.5,86.7
1194,1611448541.9369633,85.9,86.5,86.5,86.7
1195,1611448541.98717,85.9,86.5,86.5,86.7
1196,1611448542.0373666,85.9,86.5,86.5,86.7
1197,1611448542.0875714,85.9,86.5,86.5,86.7
1198,1611448542.1377482,85.9,86.5,86.5,86.7
1199,1611448542.1879482,85.9,86.5,86.5,86.7
1200,1611448542.3300004,86.0,86.60000000000001,86.5,86.7
1201,1611448542.3801985,86.0,86.60000000000001,86.5,86.7
1202,1611448542.4303493,86.0,86.60000000000001,86.5,86.7
1203,1611448542.4804747,86.0,86.60000000000001,86.5,86.9
1204,1611448542.5306368,86.0,86.60000000000001,85.7,87.30000000000001
1205,1611448542.5807595,86.0,86.60000000000001,85.7,86.80000000000001
1206,1611448542.6310022,86.0,86.60000000000001,85.7,86.80000000000001
1207,1611448542.6811926,86.0,86.60000000000001,85.7,86.80000000000001
1208,1611448542.7313704,86.0,86.60000000000001,85.7,86.80000000000001
1209,1611448542.7815676,86.0,86.60000000000001,85.7,86.80000000000001
1210,1611448542.8317502,86.0,86.60000000000001,85.7,86.80000000000001
1211,1611448542.8819394,86.0,86.60000000000001,85.7,86.80000000000001
1212,1611448542.9360702,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1213,1611448542.9862227,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1214,1611448543.03639,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1215,1611448543.0865715,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1216,1611448543.136829,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1217,1611448543.1870928,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1218,1611448543.2372794,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1219,1611448543.2875195,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1220,1611448543.3377137,86.0,86.60000000000001,85.80000000000001,87.10000000000001
1221,1611448543.3879156,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1222,1611448543.4380987,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1223,1611448543.4882627,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1224,1611448543.5384154,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1225,1611448543.588585,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1226,1611448543.6388123,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1227,1611448543.6890016,86.0,86.60000000000001,85.80000000000001,87.10000000000001
1228,1611448543.8390043,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1229,1611448543.889187,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1230,1611448543.9393759,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1231,1611448543.9895499,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1232,1611448544.0397365,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1233,1611448544.0899355,86.0,86.60000000000001,85.80000000000001,87.10000000000001
1234,1611448544.1401258,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1235,1611448544.1903071,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1236,1611448544.2404866,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1237,1611448544.2906632,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1238,1611448544.340814,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1239,1611448544.390983,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1240,1611448544.441109,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1241,1611448544.4912844,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1242,1611448544.5414672,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1243,1611448544.5916376,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1244,1611448544.6418722,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1245,1611448544.692058,86.0,86.60000000000001,85.80000000000001,86.80000000000001
1246,1611448544.7422125,86.0,86.60000000000001,86.4,86.80000000000001
1247,1611448544.792376,86.0,86.60000000000001,86.4,86.80000000000001
1248,1611448544.8426023,86.0,86.60000000000001,86.4,87.0
1249,1611448544.892749,86.0,86.60000000000001,86.4,86.80000000000001
1250,1611448544.9428806,86.0,86.60000000000001,86.4,86.80000000000001
